id_proyecto_desarrollo,resultado,macro_distrito,distrito_municipal,cantidad_pisos,superficie_legal,superficie_construida,latitude,longitude,gral__patron_de_asentamiento,gral__zona_referencial,par__ale_sub_area_de_lote_edificable,par__altillo,par__amc_sub_area_maxima_a_cubrir_sub_sotano,par__ame_sub_area_maxima_a_edificar_sub_zocalo,par__amf_sub_altura_maxima_de_fachada_sub_sotano,par__amv_sub_area_minima_verde,par__fml_sub_frente_minimo_de_lote,par__fondo,par__lateral_1,par__lateral_2,par__mezzanine,par__nmp_sub_numero_minimo_de_parqueos,par__rme_sub_retiro_minimo_de_edificacion_torre_sub_frontal,par__rme_zocalo_sub_retiro_minimo_de_edificacion_zocalo_sub_frontal,par__semisotano,par__torre,par__voladizo_sub_voladizo_sobre_retiro_frontal,par__zocalo,es_agil,es_ampliacion
8,APROBADO,III - PERIFERICA,11,6,216.0,847.47,-16.481857,-68.14509,2 - d11,VINO TINTO,193.7,0,0.0,0.0,0,19.37,11.88,0.0,0.0,0.0,0.0,2,0.0,0.0,0,6,0.9,0,False,False
8,OBSERVADO,II - MAXIMILIANO PAREDES,9,5,166.63,0.0,-16.490859,-68.166274,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,III - PERIFERICA,11,4,190.0,565.93,-16.466665,-68.150816,3 - d11,ACHACHICALA,190.0,0,0.0,0.0,0,62.33,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,9,3,170.0,0.0,-16.487494,-68.161029,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,5,119.0,488.16,-16.496835,-68.154092,3C - d8,EL TEJAR,119.0,0,0.0,0.0,0,11.91,7.05,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,0.75,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,14,4,200.0,0.0,-16.483504,-68.113282,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,2,157.0,265.86,-16.502752,-68.147046,3 - d7,OBISPO INDABURO,157.0,0,0.0,0.0,0,40.44,12.79,0.0,0.0,0.0,0.0,1,0.0,0.0,0,2,0.0,0,False,True
9,APROBADO,VII - CENTRO,2,5,327.0,1445.61,-16.487562,-68.124268,3 - d2,MIRAFLORES,278.23,0,269.44,0.0,1,83.52,14.53,0.0,0.0,0.0,0.0,3,0.0,0.0,0,5,0.6,0,False,True
8,APROBADO,V - SUR,18,5,280.0,1551.55,-16.531372,-68.071454,4AC - d18,ACHUMANI,280.0,1,271.3,0.0,2,90.17,14.5,0.0,0.0,0.0,0.0,14,3.37,0.0,1,5,0.0,0,False,True
8,APROBADO,V - SUR,18,3,294.28,544.13,-16.530696,-68.062461,4P - d18,CONDORES LAKOTA,293.18,0,0.0,0.0,0,89.01,15.92,0.0,0.0,0.0,0.0,2,3.0,0.0,0,3,0.0,0,False,True
8,APROBADO,V - SUR,18,7,259.35,1375.03,-16.54371,-68.079157,4CP - d19,CALACOTO,260.0,0,249.53,0.0,1,80.41,13.0,3.0,0.0,0.0,0.0,56,3.0,3.0,0,7,0.0,0,False,True
8,APROBADO,III - PERIFERICA,13,4,233.93,683.47,-16.477513,-68.121613,3 - d13,VILLA FATIMA,233.93,0,0.0,0.0,0,70.19,11.56,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.5,0,False,True
8,APROBADO,V - SUR,18,4,288.7,912.09,-16.531583,-68.071796,4AC - d18,ACHUMANI,290.0,0,0.0,0.0,0,95.59,14.39,0.0,0.0,0.0,0.0,4,3.0,0.0,1,4,0.0,0,False,True
8,APROBADO,III - PERIFERICA,12,5,400.0,1302.2,-16.48147,-68.123127,2 - d12,VILLA FATIMA,400.0,0,0.0,0.0,0,40.46,9.98,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5,0.0,0,False,True
9,APROBADO,III - PERIFERICA,11,5,166.5,575.39,-16.478644,-68.148635,3C - d11,ACHACHICALA,172.15,0,0.0,0.0,0,26.53,7.73,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,0.87,0,False,True
8,OBSERVADO,V - SUR,19,4,300.0,0.0,-16.544243,-68.0485,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,VI - MALLASA,20,2,324.4,343.6,-16.564653,-68.112886,4A - d20,MALLASILLA,324.4,1,0.0,0.0,0,106.49,28.71,0.0,0.0,0.0,0.0,2,3.0,0.0,1,2,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,3,152.0,694.34,-16.513162,-68.139371,3 - d4,TEMBLADERANI,152.0,0,80.5,0.0,2,82.93,11.22,0.0,0.0,0.0,0.0,1,0.0,0.0,0,3,0.0,0,False,True
8,OBSERVADO,V - SUR,19,4,340.0,0.0,-16.526581,-68.037771,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,VII - CENTRO,2,7,130.24,0.0,-16.501527,-68.120605,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,V - SUR,18,3,309.0,0.0,-16.51753,-68.060801,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,APROBADO,I - COTAHUMA,4,4,159.13,383.1,-16.513751,-68.139602,3 - d4,TEMBLADERANI,160.22,0,0.0,0.0,0,64.09,8.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,17,2,191.81,186.87,-16.510713,-68.103517,3 - d17,SAN ISIDRO,200.0,0,0.0,0.0,0,62.27,10.07,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,0.0,0,False,True
8,OBSERVADO,V - SUR,18,3,400.0,0.0,-16.515769,-68.072304,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,3,435.0,386.97,-16.531819,-68.063217,4P - d18,CONDORES LAKOTA,406.7,0,0.0,0.0,0,211.03,13.19,0.0,0.0,0.0,0.0,3,3.43,0.0,0,3,0.0,0,False,True
8,OBSERVADO,I - COTAHUMA,4,4,188.0,0.0,-16.523598,-68.14372,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,APROBADO,III - PERIFERICA,11,4,143.22,501.25,-16.473109,-68.150914,3 - d11,ACHACHICALA,143.22,0,0.0,0.0,0,43.0,1.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,17,5,250.0,786.8,-16.514359,-68.113626,3 - d17,CUARTO CENTENARIO,204.0,0,0.0,0.0,0,62.1,12.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
9,APROBADO,III - PERIFERICA,11,2,98.4,156.98,-16.492676,-68.128556,2 - d11,VILLA PABON,98.4,0,0.0,0.0,0,9.84,1.02,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,0.0,0,False,True
11,APROBADO,V - SUR,19,2,1370.0,595.38,-16.534687,-68.04295,4CC - d19,CHASQUIPAMPA,1323.97,0,0.0,0.0,0,286.12,31.04,0.0,0.0,0.0,0.0,13,2.0,0.0,0,2,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,4,213.0,829.66,-16.489276,-68.10036,3 - d16,VILLA SALOME,200.0,0,0.0,0.0,0,62.97,9.88,0.0,0.0,0.0,0.0,2,0.0,0.0,1,4,0.6,0,False,True
9,OBSERVADO,V - SUR,21,4,527.8,0.0,-16.531575,-68.093758,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,APROBADO,III - PERIFERICA,13,4,100.5,344.04,-16.479084,-68.11797,3 - d13,VILLA FATIMA,100.5,0,0.0,0.0,0,30.15,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
8,APROBADO,V - SUR,19,3,384.0,296.81,-16.54332,-68.047569,4PO - d19,ALTO CALACOTO,384.0,0,0.0,0.0,0,120.7,18.72,0.0,0.0,0.0,0.0,1,3.0,0.0,1,3,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,4,204.0,530.09,-16.490213,-68.105937,3 - d16,PAMPAHASI,204.0,0,0.0,0.0,0,61.5,12.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.58,0,False,True
8,APROBADO,III - PERIFERICA,11,5,189.08,617.79,-16.46479,-68.150342,3 - d11,ACHACHICALA,190.0,0,0.0,0.0,0,57.0,9.96,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,V - SUR,18,3,300.0,323.83,-16.518179,-68.083046,4P - d18,ALTO IRPAVI,300.0,0,0.0,0.0,0,90.97,14.94,0.0,0.0,0.0,0.0,2,3.0,0.0,0,3,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,4,190.0,706.7,-16.51487,-68.141242,3 - d4,TEMBLADERANI,190.0,0,0.0,0.0,0,63.81,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0.9,0,False,True
8,APROBADO,V - SUR,18,3,200.0,302.74,-16.521664,-68.079696,4P.R - d18,KOANI,200.0,0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,0.0,2,3.0,0.0,0,3,0.0,0,False,True
9,APROBADO,IV - SAN ANTONIO,14,5,750.0,769.58,-16.49327,-68.116116,3 - d14,VILLA COPACABANA,798.1,0,0.0,0.0,0,239.43,10.85,0.0,0.0,0.0,0.0,2,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,III - PERIFERICA,11,4,94.76,188.86,-16.482536,-68.143908,2 - d11,VINO TINTO,63.26,0,0.0,0.0,0,12.05,9.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
9,APROBADO,VII - CENTRO,2,7,211.0,1127.28,-16.486849,-68.123797,3 - d2,MIRAFLORES,211.0,0,210.85,0.0,1,89.35,11.8,0.0,0.0,0.0,0.0,4,3.5,0.0,0,7,0.8,0,False,True
9,OBSERVADO,I - COTAHUMA,4,3,200.0,0.0,-16.52649,-68.144007,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,10,2,200.0,392.32,-16.44284,-68.151623,1 - d10,ACHACHICALA,188.94,0,0.0,0.0,0,62.32,30.18,0.0,0.0,0.0,0.0,2,3.0,0.0,1,2,1.0,0,False,True
8,APROBADO,III - PERIFERICA,13,7,150.0,795.67,-16.470591,-68.11634,3C - d13,VILLA FATIMA,150.0,0,61.48,0.0,1,14.52,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7,1.0,0,False,True
9,APROBADO,I - COTAHUMA,3,5,100.0,434.14,-16.512145,-68.136245,3 - d3,SOPOCACHI ALTO,116.44,0,0.0,0.0,0,33.24,21.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,V - SUR,21,3,308.76,367.99,-16.544738,-68.094918,4P - d21,BAJO SEGUENCOMA,308.76,0,0.0,0.0,0,92.63,12.0,0.0,0.0,0.0,0.0,2,6.4,0.0,0,3,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,4,302.1,829.24,-16.492027,-68.152576,3C - d8,VILLA VICTORIA,302.1,0,0.0,0.0,0,32.79,9.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.6,0,False,True
8,APROBADO,III - PERIFERICA,12,2,100.0,134.81,-16.477823,-68.12307,2 - d12,VILLA FATIMA,88.84,0,0.0,0.0,0,8.88,8.51,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,0.0,0,False,True
8,APROBADO,V - SUR,19,2,307.2,272.18,-16.542821,-68.054922,4P.R - d19,COTA COTA,307.2,0,0.0,0.0,0,0.0,12.0,0.0,0.0,0.0,0.0,3,3.64,0.0,0,2,0.0,0,False,True
8,OBSERVADO,V - SUR,21,3,342.69,0.0,-16.527134,-68.094288,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,III - PERIFERICA,11,3,120.0,0.0,-16.473533,-68.14935,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,APROBADO,V - SUR,18,4,278.1,984.61,-16.542141,-68.078452,4CP - d19,CALACOTO (SAN MIGUEL),278.1,0,278.1,0.0,1,57.69,11.28,3.0,0.0,0.0,0.0,4,3.0,3.0,0,4,0.0,0,False,True
9,APROBADO,III - PERIFERICA,11,3,160.0,304.9,-16.479302,-68.137777,2 - d11,VINO TINTO,130.42,0,0.0,0.0,0,15.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,IV - SAN ANTONIO,17,3,230.62,457.16,-16.510296,-68.097497,3 - d17,KUPINI,230.62,0,0.0,0.0,0,70.38,11.9,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3,0.54,0,False,True
8,APROBADO,III - PERIFERICA,12,3,195.0,594.98,-16.488359,-68.12877,2 - d12,AGUA DE LA VIDA,187.79,0,0.0,0.0,0,26.95,10.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,IV - SAN ANTONIO,15,4,202.5,637.84,-16.495973,-68.10964,3 - d15,VILLA SAN ANTONIO,202.5,0,0.0,0.0,0,62.09,24.14,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.7,0,False,True
8,OBSERVADO,III - PERIFERICA,12,2,169.96,0.0,-16.488056,-68.126375,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,I - COTAHUMA,3,6,402.35,0.0,-16.514973,-68.13319,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,I - COTAHUMA,3,3,624.9,0.0,-16.51562,-68.131153,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,APROBADO,IV - SAN ANTONIO,16,4,215.0,513.19,-16.486036,-68.096146,3 - d16,VILLA SALOME,215.0,0,0.0,0.0,0,66.67,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.9,0,False,True
9,APROBADO,III - PERIFERICA,12,2,173.23,324.93,-16.478246,-68.128216,2 - d12,CUPILUPACA,169.81,0,0.0,0.0,0,16.98,16.88,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,0.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,7,3,200.0,0.0,-16.504258,-68.149969,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,3,215.0,484.38,-16.488297,-68.100011,3 - d16,VILLA SALOME,208.1,0,0.0,0.0,0,62.64,9.61,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3,0.6,0,False,True
9,APROBADO,III - PERIFERICA,13,2,130.62,225.55,-16.467573,-68.118419,2 - d13,LA MERCED,130.62,0,0.0,0.0,0,14.48,12.08,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,4,100.0,344.37,-16.491013,-68.154638,3 - d8,VILLA VICTORIA,100.0,0,0.0,0.0,0,30.18,4.85,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.65,0,False,True
8,OBSERVADO,I - COTAHUMA,4,3,211.02,538.02,-16.530857,-68.144934,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,14,5,103.62,417.74,-16.49405,-68.118779,3 - d14,VILLA COPACABANA,100.0,0,0.0,0.0,0,31.53,8.11,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,0.3,0,False,True
8,APROBADO,I - COTAHUMA,3,4,138.5,457.78,-16.516786,-68.131945,3 - d3,SOPOCACHI,138.5,0,0.0,0.0,0,42.07,5.55,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
8,APROBADO,V - SUR,21,6,327.19,880.46,-16.523517,-68.11411,4 - d21,OBRAJES,327.19,0,109.61,0.0,1,141.68,16.15,0.0,0.0,0.0,0.0,4,3.14,0.0,1,6,0.0,0,False,True
9,APROBADO,V - SUR,18,4,291.5,606.36,-16.502203,-68.082151,4P - d18,IRPAVI II,291.5,0,0.0,0.0,0,137.41,14.79,0.0,0.0,0.0,0.0,5,6.0,0.0,0,4,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,7,4,65.34,411.89,-16.495764,-68.147058,3C - d7,14 DE SEPTIEMBRE,67.95,0,67.95,0.0,1,6.8,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.6,0,False,True
8,APROBADO,V - SUR,19,3,212.11,499.16,-16.539572,-68.051669,4P - d19,CHASQUIPAMPA,212.11,0,0.0,0.0,0,63.67,14.0,0.0,0.0,0.0,0.0,2,3.0,0.0,1,3,1.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,8,4,259.79,829.3,-16.490901,-68.148785,3 - d8,VILLA VICTORIA,243.25,0,0.0,0.0,0,80.01,10.55,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.6,0,False,True
8,APROBADO,IV - SAN ANTONIO,15,5,309.88,984.9,-16.500206,-68.108621,3 - d15,VILLA SAN ANTONIO,304.46,0,0.0,0.0,0,95.55,12.05,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,0.92,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,7,4,135.7,381.81,-16.501736,-68.143178,3C - d7,VILLA NUEVO POTOSI,135.7,0,0.0,0.0,0,13.57,21.44,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.75,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,10,2,0.0,0.0,-16.463416,-68.151873,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,III - PERIFERICA,12,2,179.0,0.0,-16.479938,-68.129248,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,APROBADO,V - SUR,18,3,300.0,329.83,-16.511348,-68.081642,4P.R - d18,IRPAVI,300.0,0,79.84,0.0,1,0.0,35.12,0.0,0.0,0.0,0.0,2,3.05,0.0,1,3,1.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,7,3,158.02,0.0,-16.501646,-68.155648,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,15,2,100.0,0.0,-16.503134,-68.109792,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,3,302.75,357.55,-16.527328,-68.122801,2,LLOJETA,302.75,0,0.0,0.0,0,0.0,12.5,0.0,0.0,0.0,0.0,0,8.15,0.0,1,3,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,14,5,199.43,849.43,-16.484582,-68.115997,3 - d14,VILLA COPACABANA,199.43,0,0.0,0.0,0,60.16,10.07,0.0,0.0,0.0,0.0,1,0.0,0.0,3,5,0.71,0,False,True
8,APROBADO,V - SUR,19,3,300.0,607.45,-16.538541,-68.036069,3 - d19,OVEJUYO,268.32,0,0.0,0.0,0,88.45,14.86,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,False
8,OBSERVADO,V - SUR,18,4,600.0,0.0,-16.54723,-68.064803,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,APROBADO,V - SUR,18,3,300.0,420.34,-16.498982,-68.083804,4P - d18,IRPAVI II,297.44,0,0.0,0.0,0,122.5,14.57,0.0,0.0,0.0,0.0,2,4.0,0.0,0,3,0.0,0,False,True
8,OBSERVADO,III - PERIFERICA,13,5,274.0,0.0,-16.476424,-68.121953,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,I - COTAHUMA,4,7,136.71,0.0,-16.515487,-68.143167,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,I - COTAHUMA,6,7,280.15,0.0,-16.505317,-68.132272,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,2,50.0,71.77,-16.502197,-68.151111,2 - d7,CHIJINI,48.31,0,0.0,0.0,0,5.0,5.15,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,0.0,0,False,True
9,APROBADO,IV - SAN ANTONIO,15,4,175.35,149.48,-16.490857,-68.109367,3 - d15,ESCOBAR URIA,203.82,0,0.0,0.0,0,61.59,10.93,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.65,0,False,True
9,APROBADO,I - COTAHUMA,4,4,143.94,459.73,-16.511018,-68.141152,3C - d4,TEMBLADERANI,143.94,0,0.0,0.0,0,50.07,8.95,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
8,APROBADO,V - SUR,18,3,600.0,1895.86,-16.542648,-68.057858,4P.R - d19,COTA COTA,600.0,1,0.0,0.0,0,0.0,21.02,0.0,0.0,0.0,0.0,14,3.0,0.0,1,3,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,15,4,200.0,635.66,-16.500769,-68.111032,3 - d15,VILLA SAN ANTONIO,210.94,0,0.0,0.0,0,65.35,12.87,0.0,0.0,0.0,0.0,0,1.85,0.0,1,4,0.0,0,False,True
8,APROBADO,I - COTAHUMA,3,2,314.61,273.9,-16.516589,-68.129081,3F - d3,SOPOCACHI,321.15,0,0.0,0.0,0,97.17,13.58,0.0,0.0,0.0,0.0,1,3.02,0.0,0,2,0.0,0,False,True
8,APROBADO,VI - MALLASA,20,2,1168.62,599.43,-16.560396,-68.100173,4AR - d20,ARANJUEZ,1168.62,0,0.0,0.0,0,421.67,49.34,0.0,0.0,0.0,0.0,3,3.07,0.0,0,2,0.0,0,False,True
8,APROBADO,I - COTAHUMA,5,3,132.0,198.4,-16.511498,-68.146776,2 - d5,TACAGUA,126.32,0,0.0,0.0,0,12.74,13.21,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,False
8,APROBADO,V - SUR,19,2,400.0,220.15,-16.541352,-68.043583,4PO - d19,ALTO CALACOTO,400.0,0,0.0,0.0,0,185.98,19.97,0.0,0.0,0.0,0.0,1,5.06,0.0,0,2,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,2,250.0,225.02,-16.480582,-68.097298,1 - d16,CHINCHAYA,250.0,0,0.0,0.0,0,25.05,11.66,0.0,0.0,0.0,0.0,0,2.5,0.0,0,2,0.4,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,5,376.0,1242.51,-16.490156,-68.161963,3 - d8,MUNAYPATA,376.0,0,0.0,0.0,0,121.06,39.2,0.0,0.0,0.0,0.0,1,0.0,0.0,0,5,0.87,0,False,True
9,APROBADO,V - SUR,18,7,280.0,1822.21,-16.544399,-68.079806,4CP - d19,CALACOTO (SAN MIGUEL),280.0,0,276.67,0.0,2,56.0,32.1,3.0,0.0,0.0,0.0,9,3.0,3.0,0,7,0.0,0,False,True
8,OBSERVADO,III - PERIFERICA,13,3,200.0,0.0,-16.457704,-68.105456,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,19,3,2569.0,6063.57,-16.548842,-68.04995,4P.R - d19,ALTO CALACOTO,2569.0,0,0.0,0.0,0,0.0,33.3,0.0,0.0,0.0,0.0,32,3.0,0.0,0,3,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,4,204.0,542.16,-16.490157,-68.104823,3 - d16,PAMPAHASI,204.0,0,0.0,0.0,0,61.2,11.82,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
9,APROBADO,I - COTAHUMA,3,7,333.6,2109.75,-16.510037,-68.129173,5Z - d3,SOPOCACHI,291.99,1,291.99,210.27,1,88.71,11.51,3.0,3.0,3.0,0.0,9,3.0,3.0,0,7,0.0,0,False,True
9,OBSERVADO,I - COTAHUMA,5,4,228.0,0.0,-16.505371,-68.147194,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,III - PERIFERICA,11,2,100.0,145.54,-16.49273,-68.128714,2 - d11,VILLA PABON,100.0,0,0.0,0.0,0,16.36,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,0.0,0,False,True
8,APROBADO,V - SUR,19,4,341.87,645.89,-16.531266,-68.040772,4P - d19,LAS ROSAS-WHILA KHOTA,341.87,0,0.0,0.0,0,124.41,12.0,0.0,0.0,0.0,0.0,3,4.0,0.0,0,4,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,3,238.0,406.12,-16.52959,-68.124713,2,LLOJETA,238.0,0,0.0,0.0,0,0.0,8.36,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.6,0,False,True
